playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
9,0.302,0.481,2,-7.023,0,0.0625,0.0945,5.33E-06,0.142,0.252,216.334,159810
9,0.639,0.569,0,-7.236,0,0.0487,0.0581,0.000169,0.108,0.616,142.967,226781
9,0.712,0.676,5,-5.965,1,0.184,0.076,0,0.0669,0.648,106.156,213597
9,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,190306
9,0.639,0.546,1,-5.382,1,0.0407,0.0837,0,0.122,0.149,122.179,173124
9,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39E-06,0.349,0.467,113.013,221820
9,0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12E-05,0.489,0.784,120.006,157707
9,0.512,0.595,8,-5.131,1,0.0868,0.317,1.34E-05,0.113,0.253,156.044,204447
9,0.521,0.877,7,-5.444,1,0.0683,0.0132,0.0806,0.0929,0.199,180.007,205208
9,0.807,0.539,11,-8.193,1,0.124,0.0789,0,0.0928,0.755,127.992,206600
9,0.572,0.833,8,-5.291,0,0.0754,0.014,5.77E-05,0.129,0.588,158.104,177173
9,0.635,0.845,0,-4.816,0,0.0525,0.027,0.0128,0.135,0.463,107.013,212547
9,0.54,0.642,10,-4.423,1,0.121,0.106,0,0.11,0.483,161.917,191787
9,0.807,0.533,9,-4.899,0,0.0443,0.176,0,0.284,0.853,124.006,194347
9,0.627,0.69,10,-5.396,0,0.139,0.033,0,0.0742,0.627,122.053,208505
9,0.517,0.805,1,-4.897,0,0.0867,0.152,0,0.0714,0.753,140.128,209240
9,0.445,0.33,9,-8.121,1,0.0429,0.574,0,0.102,0.187,128.025,176250
9,0.664,0.884,3,-4.433,1,0.0885,0.304,0,0.0745,0.483,120.034,179397
9,0.663,0.77,9,-4.056,1,0.0559,0.000648,0,0.0311,0.753,104.044,192907
9,0.822,0.688,2,-4.865,0,0.082,0.0114,0.00139,0.0616,0.523,108.002,191805
9,0.564,0.561,6,-7.616,1,0.438,0.331,0,0.337,0.52,195.901,158388
9,0.445,0.677,2,-7.244,1,0.0489,0.0498,2.68E-06,0.616,0.269,80.907,201927
9,0.626,0.749,5,-5.406,1,0.0443,0.00515,0,0.215,0.6,90.033,200299
9,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829
9,0.798,0.693,11,-6.098,0,0.0984,0.000655,0.0798,0.104,0.38,114.956,154435
9,0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,193533
9,0.726,0.623,4,-3.986,0,0.109,0.297,0,0.0642,0.844,95.986,154533
9,0.632,0.728,6,-5.759,0,0.0604,0.00308,0,0.278,0.252,117.981,233373
9,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290
9,0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,219947
9,0.643,0.721,1,-5.248,1,0.0449,0.00268,6.51E-06,0.0898,0.317,102.914,190107
9,0.557,0.375,5,-7.491,1,0.0984,0.0115,3.17E-05,0.144,0.284,211.81,138331
9,0.795,0.698,10,-5.178,0,0.0559,0.219,0,0.215,0.691,130.072,153531
9,0.677,0.857,1,-3.777,0,0.0408,0.24,0,0.222,0.832,95.037,197855
9,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11E-06,0.0936,0.533,136.041,201661
9,0.693,0.505,1,-7.773,1,0.095,0.154,0.0951,0.101,0.872,171.99,202397
9,0.738,0.661,6,-7.624,1,0.0317,0.382,4.05E-06,0.106,0.665,132.065,195423
9,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486
9,0.617,0.64,8,-5.601,1,0.042,0.283,1.02E-06,0.164,0.346,156.98,186497
9,0.674,0.881,9,-2.853,1,0.147,0.296,3.01E-06,0.0793,0.234,98.994,178480
9,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97E-06,0.222,0.347,102.998,171030
9,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36E-06,0.418,0.244,114.066,217099
9,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436
9,0.806,0.558,9,-6.46,1,0.0683,0.482,0,0.0618,0.678,95.016,198973
9,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83E-06,0.248,0.288,148.051,233654
9,0.605,0.664,8,-7.162,1,0.0316,0.00548,3.00E-06,0.204,0.164,103.997,176417
9,0.749,0.461,10,-2.961,0,0.0416,0.0516,6.24E-06,0.0738,0.42,139.02,204887
9,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693
9,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,219080
9,0.735,0.352,4,-8.351,0,0.0408,0.0694,0.00689,0.111,0.348,135,232000
9,0.637,0.612,5,-6.22,0,0.058,0.0229,0,0.353,0.508,103.104,168937
9,0.629,0.828,2,-4.766,1,0.173,0.0249,0.000221,0.206,0.512,120.018,191809
9,0.648,0.58,8,-5.462,1,0.0532,0.0357,0,0.0909,0.773,82.093,142347
9,0.688,0.716,7,-5.702,1,0.0385,0.0969,0,0.0989,0.373,116.912,284480
9,0.723,0.628,6,-7.41,1,0.0553,0.00902,0.00131,0.0812,0.364,106.017,211115
9,0.653,0.869,9,-3.907,0,0.0583,0.0372,8.73E-05,0.158,0.83,122.047,159045
9,0.682,0.783,8,-4.997,1,0.18,0.0262,0,0.206,0.323,106.899,216084
9,0.686,0.693,0,-6.245,0,0.131,0.329,0,0.136,0.699,124.206,197876
9,0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63E-06,0.109,0.505,184.021,180348
9,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,167916
9,0.729,0.619,5,-6.155,0,0.0346,0.0451,0,0.0953,0.623,123.061,166688
9,0.722,0.856,1,-6.392,0,0.0338,0.0305,0.0597,0.231,0.826,121.989,162295
9,0.768,0.819,9,-5.756,0,0.0535,0.00543,0,0.217,0.542,125.071,161280
9,0.646,0.814,7,-5.263,0,0.0437,0.000415,0.0305,0.0882,0.117,121.043,214959
9,0.744,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.002,188640
9,0.66,0.667,11,-6.87,1,0.0474,0.141,5.26E-05,0.107,0.452,114.901,194235
10,0.729,0.5,9,-6.327,1,0.0321,0.39,0,0.0843,0.279,90,152000
10,0.841,0.504,9,-7.867,1,0.0432,0.461,0.000112,0.101,0.571,100.954,157016
10,0.714,0.636,4,-9.227,0,0.102,0.237,4.77E-06,0.0923,0.649,124.073,171250
10,0.611,0.289,9,-12.225,0,0.0418,0.7,0.000141,0.0914,0.154,178.973,175642
10,0.635,0.735,4,-4.529,0,0.045,0.117,0,0.219,0.462,159.996,144920
10,0.596,0.32,8,-10.204,1,0.0674,0.726,0,0.0907,0.507,81.711,167442
10,0.709,0.562,11,-10.326,1,0.116,0.048,0,0.207,0.265,88.027,169763
10,0.885,0.474,6,-5.846,0,0.0444,0.0735,1.89E-06,0.463,0.538,107.041,139363
10,0.535,0.387,1,-9.65,0,0.0638,0.2,1.05E-06,0.114,0.14,145.046,191984
10,0.76,0.515,6,-6.951,0,0.175,0.0823,0,0.102,0.243,86.993,133995
10,0.739,0.616,7,-6.963,0,0.0338,0.252,1.93E-06,0.101,0.654,91.071,158466
10,0.689,0.614,8,-11.455,0,0.0444,0.102,0.00254,0.111,0.166,101.054,223399
10,0.744,0.325,3,-9.503,0,0.0642,0.358,1.00E-06,0.102,0.128,110.063,157021
10,0.632,0.495,7,-8.335,1,0.143,0.333,0,0.0941,0.233,77.083,213933
10,0.559,0.501,0,-7.049,1,0.315,0.78,4.10E-05,0.107,0.341,191.54,185911
10,0.619,0.719,0,-4.111,1,0.157,0.0227,0,0.0839,0.351,86.036,194576
10,0.43,0.703,2,-3.684,1,0.229,0.521,0,0.132,0.435,45.78,165009
10,0.548,0.457,4,-7.626,1,0.0691,0.224,8.32E-05,0.11,0.494,175.659,197727
10,0.564,0.509,5,-8.672,0,0.0391,0.15,7.60E-06,0.529,0.291,84.788,262588
10,0.854,0.478,10,-6.577,0,0.0641,0.148,0,0.0872,0.174,123.992,178973
10,0.566,0.521,9,-5.453,1,0.0455,0.00612,0,0.0809,0.073,131.853,136333
10,0.401,0.485,6,-10.787,0,0.216,0.831,0.000292,0.0907,0.54,169.949,196000
10,0.836,0.662,10,-5.063,0,0.0623,0.0284,0.00744,0.0781,0.606,111.519,178622
10,0.719,0.542,4,-5.925,0,0.0432,0.145,0.000524,0.0987,0.519,75.013,168947
10,0.471,0.664,7,-7.535,1,0.0895,0.0367,0.000132,0.343,0.522,180.127,160000
10,0.811,0.53,6,-7.769,1,0.199,0.337,5.00E-06,0.343,0.801,101.025,209109
10,0.73,0.55,0,-9.479,0,0.0617,0.356,7.34E-06,0.078,0.51,79.993,206109
10,0.747,0.416,0,-8.917,0,0.0706,0.659,1.33E-05,0.0991,0.165,104.053,221538
10,0.812,0.628,10,-6.128,0,0.0327,0.0467,1.65E-06,0.226,0.506,121.99,182139
10,0.491,0.464,5,-7.188,0,0.0875,0.145,1.57E-06,0.107,0.183,124.352,245674
10,0.64,0.355,10,-7.757,0,0.065,0.76,7.01E-05,0.114,0.437,119.513,260776
10,0.607,0.42,5,-9.307,0,0.0595,0.216,0,0.129,0.643,140.639,231489
10,0.74,0.533,5,-4.297,1,0.07,0.154,0,0.107,0.571,95.902,157493
10,0.6,0.326,2,-12.937,1,0.0811,0.206,4.54E-05,0.0967,0.082,94.183,194064
10,0.384,0.58,9,-6.132,1,0.0858,0.102,0,0.0987,0.198,76.247,233038
10,0.439,0.296,1,-12.145,0,0.131,0.521,0,0.0638,0.479,77.699,162000
10,0.7,0.654,11,-6.423,0,0.201,0.319,0,0.225,0.477,159.909,183000
10,0.497,0.351,4,-9.671,1,0.0512,0.742,0.00033,0.0733,0.152,85.055,210558
10,0.649,0.676,1,-9.177,1,0.376,0.613,0.0189,0.653,0.504,81.987,178537
10,0.759,0.283,1,-14.612,0,0.0511,0.734,0.0109,0.105,0.414,124.994,190980
10,0.578,0.505,0,-9.227,1,0.0578,0.818,0.000504,0.222,0.255,85.076,176147
10,0.733,0.381,7,-10.258,1,0.0809,0.309,0,0.0739,0.476,92.026,202907
10,0.683,0.663,6,-6.058,1,0.178,0.00219,4.19E-05,0.328,0.369,89.97,160333
10,0.751,0.655,9,-7.428,0,0.0649,0.0173,7.96E-05,0.186,0.646,99.955,205257
10,0.684,0.426,10,-9.605,0,0.0662,0.127,0.00201,0.147,0.608,126.931,172281
10,0.677,0.343,0,-5.588,0,0.142,0.554,1.56E-06,0.119,0.368,140.02,207429
10,0.69,0.368,7,-10.796,0,0.126,0.678,5.68E-06,0.118,0.586,88.037,183297
10,0.719,0.454,8,-9.08,0,0.0485,0.199,0.00112,0.126,0.426,115.972,190603
10,0.528,0.176,2,-17.442,1,0.244,0.862,0.00127,0.0927,0.312,140.014,199053
10,0.792,0.853,11,-4.754,1,0.0898,0.0479,0.0172,0.256,0.673,106.067,194717
10,0.612,0.295,7,-12.053,0,0.0555,0.724,0,0.0344,0.322,119.762,207829
10,0.805,0.406,1,-11.211,0,0.201,0.64,0,0.11,0.737,120.135,194500
10,0.53,0.663,1,-3.957,1,0.0681,0.24,0,0.312,0.56,148.111,171892
10,0.618,0.477,3,-9.285,0,0.137,0.659,0.00364,0.115,0.19,172.058,184121
10,0.407,0.492,11,-7.417,0,0.0831,0.316,0,0.112,0.149,77.766,229091
10,0.718,0.77,2,-5.184,1,0.25,0.0964,0,0.209,0.372,91.056,204692
10,0.786,0.537,0,-6.872,0,0.0849,0.0988,0.191,0.0907,0.542,83.483,198323
10,0.416,0.479,1,-7.154,0,0.0409,0.92,2.91E-06,0.11,0.339,135.113,231241
10,0.72,0.777,0,-7.026,1,0.284,0.145,8.29E-06,0.305,0.906,161.932,189625
10,0.614,0.528,11,-9.411,1,0.166,0.546,0.00474,0.143,0.767,78.061,238750
10,0.778,0.627,6,-7.137,0,0.095,0.307,0.00037,0.153,0.699,77.493,199787
10,0.73,0.668,0,-7.879,1,0.0406,0.492,0.0023,0.128,0.419,140.867,246926
10,0.607,0.536,8,-8.434,1,0.056,0.158,0,0.131,0.463,80.054,226500
10,0.733,0.744,7,-3.505,1,0.0309,0.161,0,0.0389,0.667,93.979,194541
10,0.864,0.477,10,-5.786,1,0.224,0.201,0,0.182,0.5,86.46,192932
10,0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,228482
10,0.65,0.462,11,-6.589,0,0.0891,0.366,0,0.159,0.65,89.887,165333
10,0.877,0.529,0,-6.235,0,0.0461,0.479,0.00159,0.094,0.422,104.984,281120
10,0.724,0.564,1,-4.627,0,0.0591,0.498,0,0.107,0.541,113.943,183019
10,0.765,0.405,10,-10.587,0,0.0993,0.671,4.92E-06,0.27,0.661,139.95,132000
10,0.779,0.637,5,-5.244,0,0.05,0.558,0,0.0689,0.61,92.014,134043
10,0.638,0.602,8,-4.607,1,0.0254,0.566,0,0.217,0.376,109.967,168507
10,0.771,0.513,8,-7.156,0,0.0778,0.434,1.21E-05,0.0985,0.51,142.049,122813
10,0.43,0.7,6,-5.35,1,0.264,0.0902,0,0.216,0.731,158.373,183219
10,0.66,0.382,5,-9.927,0,0.0604,0.254,0,0.211,0.659,133.861,133642
10,0.822,0.521,1,-6.347,0,0.102,0.0795,0.000105,0.0945,0.216,76.013,219667
10,0.639,0.703,5,-5.438,0,0.0634,0.399,2.49E-06,0.0972,0.438,130.052,207920
10,0.594,0.253,1,-13.862,1,0.092,0.3,0,0.11,0.297,120.996,157477
10,0.773,0.191,6,-12.717,1,0.0663,0.242,2.38E-06,0.0949,0.284,96.973,215258
10,0.755,0.578,0,-8.932,0,0.145,0.316,0,0.25,0.581,94.148,176960
10,0.914,0.512,11,-10.532,0,0.19,0.0783,0.00321,0.179,0.444,114.98,266120
10,0.561,0.604,8,-6.234,1,0.254,0.148,0,0.737,0.703,106.735,246045
10,0.619,0.348,1,-13.144,0,0.0532,0.832,0.0534,0.0991,0.139,105.079,133445
10,0.785,0.476,4,-9.095,0,0.15,0.183,2.34E-05,0.356,0.234,103.467,194969
10,0.822,0.415,0,-7.044,1,0.176,0.263,0.000271,0.0793,0.387,104.009,165919
10,0.65,0.171,0,-15.916,0,0.0388,0.835,0,0.099,0.778,172.74,112334
10,0.698,0.414,7,-8.556,0,0.0462,0.0863,1.72E-06,0.0924,0.219,128.021,183769
10,0.829,0.467,9,-9.134,1,0.104,0.0299,0,0.105,0.483,132.984,203040
10,0.727,0.496,5,-10.386,0,0.178,0.0893,0.00011,0.0987,0.504,130.061,210462
10,0.782,0.284,0,-13.372,0,0.105,0.844,0,0.111,0.566,103.213,167706
10,0.487,0.439,0,-11.316,1,0.392,0.742,0,0.091,0.369,91.582,231067
10,0.43,0.509,11,-6.033,1,0.279,0.212,0,0.0969,0.648,204.852,161307
10,0.757,0.673,7,-7.022,1,0.12,0.0499,0,0.241,0.449,101.987,173870
10,0.856,0.721,6,-6.813,0,0.0779,0.178,2.14E-05,0.0913,0.902,100.98,230151
10,0.518,0.55,7,-8.705,0,0.476,0.0453,0,0.137,0.224,84.369,175892
10,0.814,0.698,6,-4.646,0,0.0444,0.196,1.53E-06,0.12,0.514,102,191460
10,0.648,0.695,4,-7.932,0,0.414,0.783,0.000242,0.0829,0.338,137.965,194625
10,0.778,0.691,9,-6.098,1,0.351,0.648,1.94E-05,0.124,0.41,123.905,186110
10,0.694,0.744,0,-5.334,0,0.297,0.144,0,0.0905,0.425,99.941,233546
10,0.722,0.683,1,-7.187,1,0.0333,0.00439,0.000642,0.125,0.522,101.034,215840
11,0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,237000
11,0.929,0.463,9,-8.651,1,0.308,0.142,5.26E-06,0.0634,0.757,124.084,255840
11,0.934,0.467,11,-10.99,0,0.307,0.102,3.98E-05,0.109,0.73,123.583,211000
11,0.814,0.482,9,-10.493,1,0.0588,0.0111,1.57E-06,0.0476,0.615,148.404,180267
11,0.776,0.559,6,-8.375,0,0.103,0.11,0,0.0671,0.758,122.242,232200
11,0.807,0.487,9,-10.456,1,0.0758,0.0102,1.98E-06,0.0501,0.651,148.491,180267
11,0.775,0.563,6,-8.225,0,0.0815,0.119,0,0.155,0.786,122.269,230800
11,0.719,0.515,10,-9.72,1,0.348,0.0912,0,0.0791,0.927,76.518,172933
11,0.774,0.531,11,-7.176,0,0.0446,0.0595,0,0.0409,0.966,142.001,242333
11,0.932,0.611,9,-8.278,1,0.0853,0.0901,0.00156,0.0467,0.77,125.238,231267
11,0.671,0.256,7,-10.743,1,0.0387,0.608,0,0.0737,0.694,115.871,233560
11,0.713,0.643,6,-6.837,0,0.0325,0.0101,0.00117,0.262,0.801,142.378,192707
11,0.898,0.365,0,-10.452,1,0.0462,0.159,9.28E-06,0.132,0.563,98.53,226240
11,0.876,0.314,7,-11.498,1,0.316,0.0486,2.39E-05,0.108,0.823,131.252,206640
11,0.751,0.463,9,-10.96,1,0.104,0.642,0.208,0.0314,0.926,150.191,330760
11,0.825,0.546,6,-9.518,0,0.386,0.321,5.13E-05,0.068,0.866,148.246,221933
11,0.83,0.463,8,-11.644,1,0.335,0.0292,1.58E-05,0.0589,0.779,78.876,256240
11,0.655,0.675,1,-9.352,1,0.0599,0.272,0.0236,0.727,0.587,77.589,427800
11,0.675,0.166,11,-22.602,1,0.171,0.88,7.14E-05,0.0461,0.747,68.837,294400
11,0.869,0.75,7,-8.6,1,0.048,0.0311,0.0049,0.163,0.961,132.844,460227
11,0.779,0.418,7,-9.207,1,0.188,0.00333,0.000138,0.252,0.425,127.942,271000
11,0.836,0.661,7,-6.502,0,0.338,0.0208,0,0.449,0.753,76.71,213200
11,0.865,0.562,10,-6.811,0,0.251,0.0318,0,0.246,0.81,85.02,222467
11,0.917,0.745,7,-4.424,0,0.186,0.258,2.39E-05,0.382,0.935,142.001,339267
11,0.724,0.696,1,-6.326,1,0.201,0.123,0,0.106,0.433,93.607,317333
11,0.88,0.564,1,-6.431,1,0.0498,0.0796,0,0.0565,0.83,99.019,225600
11,0.807,0.458,9,-9.594,0,0.0361,0.211,9.01E-06,0.0839,0.874,100.959,220413
11,0.911,0.565,9,-6.209,0,0.0718,0.429,0,0.0802,0.751,96.012,185312
11,0.803,0.47,1,-9.098,1,0.345,0.505,0,0.0887,0.793,88.065,180024
11,0.788,0.762,9,-4.911,0,0.193,0.0515,0,0.274,0.792,90.956,233533
11,0.77,0.787,11,-5.489,0,0.278,0.23,0.000199,0.198,0.588,82.029,277653
11,0.869,0.642,0,-5.332,1,0.0372,0.0157,0,0.312,0.843,109.969,261893
11,0.738,0.755,5,-6.054,0,0.279,0.0779,0,0.193,0.692,87.818,249120
11,0.422,0.304,0,-10.407,0,0.0569,0.995,0.00571,0.256,0.638,164.725,118555
11,0.379,0.656,7,-4.105,0,0.0495,0.239,0.00518,0.625,0.656,174.174,272840
11,0.577,0.811,0,-4.868,0,0.0835,0.318,0,0.165,0.542,155.992,310760
11,0.755,0.612,7,-7.632,1,0.0483,0.185,0,0.377,0.389,96.009,214920
11,0.626,0.445,10,-10.023,0,0.14,0.267,0.000282,0.156,0.75,126.102,245973
11,0.739,0.84,9,-5.076,0,0.132,0.346,0,0.135,0.612,119.02,319707
11,0.667,0.709,11,-4.941,0,0.288,0.0805,0.000104,0.111,0.527,171.93,289760
11,0.761,0.829,5,-5.294,1,0.0793,0.129,0,0.217,0.895,113.014,213453
11,0.727,0.7,8,-5.378,1,0.192,0.183,0,0.311,0.788,102.048,198251
11,0.694,0.597,8,-5.854,0,0.0473,0.23,0.00313,0.0987,0.822,77.007,252200
11,0.769,0.664,4,-7.01,0,0.036,0.523,1.08E-05,0.0992,0.572,135.976,205213
11,0.735,0.71,2,-6.17,1,0.163,0.217,0,0.273,0.605,92.441,249080
11,0.595,0.685,7,-9.316,1,0.282,0.191,0,0.104,0.436,117.247,245413
11,0.78,0.871,7,-5.767,0,0.0868,0.159,0,0.143,0.62,127.994,239680
11,0.606,0.31,5,-11.529,1,0.0319,0.845,2.11E-05,0.192,0.136,118.76,215147
11,0.446,0.584,7,-8.619,1,0.375,0.481,4.56E-06,0.11,0.245,172.175,217263
11,0.598,0.806,0,-6.431,0,0.081,0.185,0,0.183,0.927,83.03,243464
11,0.769,0.664,4,-7.01,0,0.036,0.523,1.08E-05,0.0992,0.572,135.976,205213
11,0.864,0.596,9,-5.603,0,0.251,0.0273,0,0.181,0.72,122.139,225333
11,0.582,0.663,4,-6.547,0,0.0828,0.161,0,0.198,0.695,170.82,217200
11,0.831,0.587,6,-6.997,0,0.354,0.0392,0,0.164,0.787,83.154,224840
11,0.587,0.816,9,-4.27,0,0.263,0.0565,0,0.362,0.731,79.159,234837
11,0.704,0.79,8,-5.756,1,0.0432,0.101,0.00657,0.0769,0.933,167.816,257667
11,0.581,0.56,6,-12.147,0,0.0327,0.0775,0,0.135,0.706,94.467,195832
11,0.604,0.847,7,-7.516,1,0.0428,0.16,6.65E-06,0.781,0.919,77.991,196493
11,0.767,0.639,5,-7.466,1,0.0507,0.0704,0.0033,0.066,0.929,174.042,239613
11,0.752,0.499,4,-6.637,1,0.031,0.0685,1.98E-05,0.179,0.585,135.096,289177
11,0.92,0.56,8,-9.53,1,0.0576,0.0551,4.09E-05,0.097,0.625,140.004,273996
11,0.879,0.322,6,-16.194,0,0.106,0.00736,0.000854,0.066,0.343,73.696,230040
11,0.66,0.75,9,-11.316,0,0.0996,0.0271,5.29E-05,0.571,0.437,156.912,222521
11,0.883,0.733,11,-9.153,0,0.128,0.161,0.00026,0.334,0.947,95.103,245000
11,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,207440
11,0.805,0.418,7,-14.374,1,0.0979,0.459,0,0.288,0.966,149.724,205427
11,0.73,0.892,9,-5.298,1,0.17,0.0801,0,0.323,0.952,170.594,208230
11,0.811,0.428,7,-10.728,1,0.221,0.0122,0.317,0.344,0.653,80.962,277893
11,0.794,0.57,7,-7.753,1,0.0645,0.0197,0.014,0.104,0.575,143.977,267360
