no,genre,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
465,Pop,9,0.811,0.512,2,-6.381,1,0.17,0.218,0.0262,0.0768,0.346,92.046,161188
466,Pop,9,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,182200
467,Pop,9,0.856,0.622,10,-5.217,0,0.0564,0.36,0,0.0875,0.778,114.976,210921
468,Pop,9,0.576,0.46,5,-4.173,1,0.246,0.476,0,0.107,0.625,176.185,158099
469,Pop,9,0.606,0.799,9,-4.452,1,0.0261,0.0128,0,0.15,0.638,103.014,232907
470,Pop,9,0.724,0.594,6,-7.126,0,0.102,0.393,0.00116,0.0889,0.413,136.002,194750
471,Pop,9,0.719,0.687,0,-7.875,1,0.0601,0.046,1.09E-06,0.12,0.627,118.018,142587
472,Pop,9,0.783,0.912,0,-3.713,1,0.243,0.0238,0,0.339,0.749,98.025,166898
473,Pop,9,0.796,0.591,5,-6.413,1,0.0608,0.193,0.0248,0.0938,0.51,102.963,156116
474,Pop,9,0.795,0.18,0,-11.99,1,0.0586,0.599,0,0.623,0.628,93.956,181613
475,Pop,9,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,206459
476,Pop,9,0.7,0.457,7,-8.667,1,0.0621,0.369,0,0.106,0.433,144.905,194757
477,Pop,9,0.599,0.465,4,-4.95,1,0.0314,0.643,1.57E-06,0.149,0.0678,113.82,230880
478,Pop,9,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,180161
479,Pop,9,0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,193000
480,Pop,9,0.758,0.562,9,-6.302,1,0.0771,0.0996,0,0.0996,0.581,142.035,217493
481,Pop,9,0.506,0.698,7,-7.014,0,0.176,0.0108,0,0.172,0.223,180.05,213245
482,Pop,9,0.501,0.674,5,-6.363,1,0.0408,0.00346,3.56E-05,0.282,0.152,155.051,200838
483,Pop,9,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,208155
484,Pop,9,0.758,0.583,1,-6.361,1,0.0421,0.18,5.12E-05,0.107,0.797,97.537,177438
485,Pop,9,0.302,0.481,2,-7.023,0,0.0625,0.0945,5.33E-06,0.142,0.252,216.334,159810
486,Pop,9,0.639,0.569,0,-7.236,0,0.0487,0.0581,0.000169,0.108,0.616,142.967,226781
487,Pop,9,0.712,0.676,5,-5.965,1,0.184,0.076,0,0.0669,0.648,106.156,213597
488,Pop,9,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,190306
489,Pop,9,0.639,0.546,1,-5.382,1,0.0407,0.0837,0,0.122,0.149,122.179,173124
490,Pop,9,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39E-06,0.349,0.467,113.013,221820
491,Pop,9,0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12E-05,0.489,0.784,120.006,157707
492,Pop,9,0.525,0.649,8,-4.802,1,0.0655,0.241,0,0.129,0.286,155.995,194758
493,Pop,9,0.521,0.877,7,-5.444,1,0.0683,0.0132,0.0806,0.0929,0.199,180.007,205208
494,Pop,9,0.807,0.539,11,-8.193,1,0.124,0.0789,0,0.0928,0.755,127.992,206600
495,Pop,9,0.572,0.833,8,-5.291,0,0.0754,0.014,5.77E-05,0.129,0.588,158.104,177173
496,Pop,9,0.635,0.845,0,-4.816,0,0.0525,0.027,0.0128,0.135,0.463,107.013,212547
497,Pop,9,0.54,0.642,10,-4.423,1,0.121,0.106,0,0.11,0.483,161.917,191787
498,Pop,9,0.807,0.533,9,-4.899,0,0.0443,0.176,0,0.284,0.853,124.006,194347
499,Pop,9,0.627,0.69,10,-5.396,0,0.139,0.033,0,0.0742,0.627,122.053,208505
500,Pop,9,0.517,0.805,1,-4.897,0,0.0867,0.152,0,0.0714,0.753,140.128,209240
501,R&B,10,0.763,0.842,7,-7.676,0,0.0586,0.0155,2.37E-05,0.137,0.967,140.121,174857
502,R&B,10,0.625,0.725,9,-7.907,0,0.0878,0.249,0.000138,0.108,0.549,84.864,158118
503,R&B,10,0.563,0.383,8,-13.698,0,0.107,0.452,1.16E-05,0.108,0.284,130.045,192444
504,R&B,10,0.656,0.559,4,-8.39,0,0.0371,0.0519,0.000909,0.175,0.219,158.081,189165
505,R&B,10,0.727,0.552,0,-8.531,0,0.0494,0.0556,9.64E-06,0.324,0.726,98.911,136053
506,R&B,10,0.749,0.373,10,-10.908,1,0.609,0.0599,0,0.0577,0.615,119.92,152280
507,R&B,10,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,200040
508,R&B,10,0.382,0.686,6,-6.643,1,0.0638,0.469,6.77E-05,0.126,0.343,89.999,211882
509,R&B,10,0.774,0.391,5,-6.753,1,0.165,0.646,0.00165,0.0751,0.42,134.057,222090
510,R&B,10,0.776,0.343,5,-13.188,0,0.135,0.0704,8.32E-05,0.12,0.254,115.057,183652
511,R&B,10,0.71,0.617,1,-7.283,0,0.0394,0.128,1.08E-05,0.0977,0.224,89.985,226000
512,R&B,10,0.4,0.512,3,-13.134,0,0.127,0.3,0,0.149,0.585,151.848,240039
513,R&B,10,0.651,0.477,2,-6.775,1,0.0443,0.0796,0,0.1,0.217,112.668,191587
514,R&B,10,0.647,0.542,9,-10.184,0,0.047,0.455,0.00375,0.108,0.463,114.017,229904
515,R&B,10,0.733,0.413,6,-7.797,0,0.167,0.275,4.85E-05,0.0833,0.576,76.062,206773
516,R&B,10,0.622,0.446,9,-9.647,0,0.22,0.318,0.0135,0.0904,0.168,68.85,215045
517,R&B,10,0.627,0.55,6,-9.52,1,0.0242,0.273,7.87E-06,0.262,0.5,111.003,342667
518,R&B,10,0.665,0.695,0,-5.763,1,0.0532,0.347,0,0.106,0.707,90.119,227387
519,R&B,10,0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,223440
520,R&B,10,0.686,0.588,7,-8.343,0,0.0554,0.178,0,0.0954,0.617,94.519,249120
521,R&B,10,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400
522,R&B,10,0.684,0.455,5,-8.216,1,0.0307,0.215,1.08E-06,0.263,0.487,97.956,216893
523,R&B,10,0.839,0.706,5,-6.104,0,0.199,0.208,0,0.242,0.839,96.673,245133
524,R&B,10,0.755,0.578,0,-8.932,0,0.145,0.316,0,0.25,0.581,94.148,176960
525,R&B,10,0.673,0.368,8,-11.398,1,0.0414,0.24,0.00133,0.0811,0.409,74.938,416027
526,R&B,10,0.641,0.504,7,-12.486,1,0.031,0.197,9.01E-05,0.288,0.276,130.786,288827
527,R&B,10,0.594,0.521,0,-11.033,1,0.0417,0.161,0.00556,0.0382,0.789,167.569,328240
528,R&B,10,0.609,0.551,6,-7.93,1,0.0291,0.0233,0,0.234,0.512,127.956,256040
529,R&B,10,0.633,0.424,6,-5.965,1,0.0346,0.472,0,0.114,0.257,113.911,332200
530,R&B,10,0.469,0.594,7,-8.209,1,0.0403,0.0663,0,0.0806,0.485,167.223,222760
531,R&B,10,0.364,0.475,5,-10.423,0,0.0408,0.763,0,0.101,0.148,130.184,214467
532,R&B,10,0.457,0.285,5,-15.172,1,0.0299,0.597,2.54E-05,0.0801,0.277,83.188,355067
533,R&B,10,0.67,0.518,4,-8.887,1,0.0443,0.132,0,0.108,0.53,71.017,304733
534,R&B,10,0.57,0.48,1,-8.611,1,0.0239,0.162,0,0.0795,0.113,106.027,256853
535,R&B,10,0.713,0.754,6,-5.277,1,0.0271,0.0298,0,0.136,0.564,120.079,381733
536,R&B,10,0.713,0.737,8,-7.42,0,0.0318,0.0377,0,0.102,0.855,141.691,272933
537,R&B,10,0.322,0.25,0,-11.451,0,0.03,0.892,0,0.12,0.352,137.714,212640
538,R&B,10,0.684,0.561,2,-6.594,1,0.0303,0.037,0,0.0961,0.395,126.031,362093
539,R&B,10,0.466,0.759,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,264373
540,R&B,10,0.34,0.336,8,-7.288,1,0.0289,0.765,0.000114,0.126,0.0932,142.631,234053
541,R&B,10,0.601,0.546,0,-10.167,1,0.0298,0.194,0.0021,0.361,0.453,129.293,265773
542,R&B,10,0.673,0.456,1,-6.537,1,0.0234,0.209,0,0.0701,0.181,91.944,280333
543,R&B,10,0.833,0.515,11,-5,0,0.0462,0.347,0.00156,0.116,0.4,97.035,257333
544,R&B,10,0.653,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.982,210200
545,R&B,10,0.611,0.486,0,-12.781,0,0.0576,0.799,0,0.125,0.887,79.284,137707
546,R&B,10,0.576,0.504,0,-10.461,1,0.0475,0.62,6.19E-06,0.296,0.845,80.317,150280
547,R&B,10,0.422,0.736,5,-4.426,0,0.049,0.203,0,0.102,0.303,129.278,260093
548,R&B,10,0.764,0.487,0,-6.734,1,0.0281,0.25,0,0.184,0.352,116.027,261320
549,R&B,10,0.608,0.531,0,-9.549,1,0.028,0.534,7.17E-06,0.183,0.328,110.092,231067
550,R&B,10,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09E-05,0.431,0.599,136.086,296693
551,Reggae,11,0.869,0.75,7,-8.6,1,0.048,0.0311,0.0049,0.163,0.961,132.844,460227
552,Reggae,11,0.655,0.675,1,-9.352,1,0.0599,0.272,0.0236,0.727,0.587,77.589,427800
553,Reggae,11,0.749,0.296,4,-17.927,1,0.356,0.0713,0.00458,0.0879,0.475,164.707,388227
554,Reggae,11,0.917,0.745,7,-4.424,0,0.186,0.258,2.39E-05,0.382,0.935,142.001,339267
555,Reggae,11,0.773,0.522,7,-10.747,1,0.0921,0.0893,0.127,0.0616,0.427,98.396,333107
556,Reggae,11,0.751,0.463,9,-10.96,1,0.104,0.642,0.208,0.0314,0.926,150.191,330760
557,Reggae,11,0.739,0.84,9,-5.076,0,0.132,0.346,0,0.135,0.612,119.02,319707
558,Reggae,11,0.724,0.696,1,-6.326,1,0.201,0.123,0,0.106,0.433,93.607,317333
559,Reggae,11,0.577,0.811,0,-4.868,0,0.0835,0.318,0,0.165,0.542,155.992,310760
560,Reggae,11,0.749,0.686,9,-5.527,0,0.0526,0.109,1.01E-06,0.176,0.884,125.016,301965
561,Reggae,11,0.675,0.166,11,-22.602,1,0.171,0.88,7.14E-05,0.0461,0.747,68.837,294400
562,Reggae,11,0.366,0.408,2,-10.67,0,0.035,0.422,0,0.466,0.307,127.279,293632
563,Reggae,11,0.667,0.709,11,-4.941,0,0.288,0.0805,0.000104,0.111,0.527,171.93,289760
564,Reggae,11,0.769,0.657,5,-9.084,1,0.0496,0.371,1.79E-05,0.122,0.583,92.982,289032
565,Reggae,11,0.752,0.499,4,-6.637,1,0.031,0.0685,1.98E-05,0.179,0.585,135.096,289177
566,Reggae,11,0.786,0.642,8,-9.324,1,0.184,0.329,2.30E-05,0.09,0.708,96.886,281027
567,Reggae,11,0.811,0.428,7,-10.728,1,0.221,0.0122,0.317,0.344,0.653,80.962,277893
568,Reggae,11,0.77,0.787,11,-5.489,0,0.278,0.23,0.000199,0.198,0.588,82.029,277653
569,Reggae,11,0.92,0.56,8,-9.53,1,0.0576,0.0551,4.09E-05,0.097,0.625,140.004,273996
570,Reggae,11,0.379,0.656,7,-4.105,0,0.0495,0.239,0.00518,0.625,0.656,174.174,272840
571,Reggae,11,0.779,0.418,7,-9.207,1,0.188,0.00333,0.000138,0.252,0.425,127.942,271000
572,Reggae,11,0.614,0.576,9,-7.245,0,0.0761,0.144,1.07E-05,0.957,0.739,134.131,267519
573,Reggae,11,0.794,0.57,7,-7.753,1,0.0645,0.0197,0.014,0.104,0.575,143.977,267360
574,Reggae,11,0.869,0.642,0,-5.332,1,0.0372,0.0157,0,0.312,0.843,109.969,261893
575,Reggae,11,0.704,0.79,8,-5.756,1,0.0432,0.101,0.00657,0.0769,0.933,167.816,257667
576,Reggae,11,0.86,0.408,6,-8.841,0,0.0532,0.203,0,0.103,0.53,116.831,256733
577,Reggae,11,0.929,0.463,9,-8.651,1,0.308,0.142,5.26E-06,0.0634,0.757,124.084,255840
578,Reggae,11,0.718,0.625,7,-8.212,0,0.04,0.182,0.00041,0.212,0.607,74.997,256163
579,Reggae,11,0.83,0.463,8,-11.644,1,0.335,0.0292,1.58E-05,0.0589,0.779,78.876,256240
580,Reggae,11,0.837,0.478,6,-5.861,0,0.0627,0.0571,0.00129,0.0569,0.81,78.746,254800
581,Reggae,11,0.694,0.597,8,-5.854,0,0.0473,0.23,0.00313,0.0987,0.822,77.007,252200
582,Reggae,11,0.866,0.538,2,-16.183,1,0.36,0.242,1.67E-05,0.316,0.78,158.323,249933
583,Reggae,11,0.735,0.71,2,-6.17,1,0.163,0.217,0,0.273,0.605,92.441,249080
584,Reggae,11,0.738,0.755,5,-6.054,0,0.279,0.0779,0,0.193,0.692,87.818,249120
585,Reggae,11,0.731,0.617,1,-6.975,0,0.0428,0.0355,0.000102,0.147,0.417,139.983,247987
586,Reggae,11,0.626,0.445,10,-10.023,0,0.14,0.267,0.000282,0.156,0.75,126.102,245973
587,Reggae,11,0.883,0.733,11,-9.153,0,0.128,0.161,0.00026,0.334,0.947,95.103,245000
588,Reggae,11,0.595,0.685,7,-9.316,1,0.282,0.191,0,0.104,0.436,117.247,245413
589,Reggae,11,0.598,0.806,0,-6.431,0,0.081,0.185,0,0.183,0.927,83.03,243464
590,Reggae,11,0.774,0.531,11,-7.176,0,0.0446,0.0595,0,0.0409,0.966,142.001,242333
591,Reggae,11,0.767,0.639,5,-7.466,1,0.0507,0.0704,0.0033,0.066,0.929,174.042,239613
592,Reggae,11,0.78,0.871,7,-5.767,0,0.0868,0.159,0,0.143,0.62,127.994,239680
593,Reggae,11,0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,237000
594,Reggae,11,0.73,0.642,9,-5.146,0,0.0824,0.274,0,0.368,0.863,126.47,235933
595,Reggae,11,0.835,0.609,9,-5.636,1,0.0336,0.0201,1.28E-06,0.107,0.781,130.154,236093
596,Reggae,11,0.587,0.816,9,-4.27,0,0.263,0.0565,0,0.362,0.731,79.159,234837
597,Reggae,11,0.788,0.762,9,-4.911,0,0.193,0.0515,0,0.274,0.792,90.956,233533
598,Reggae,11,0.671,0.256,7,-10.743,1,0.0387,0.608,0,0.0737,0.694,115.871,233560
599,Reggae,11,0.69,0.621,8,-3.583,1,0.06,0.321,2.81E-05,0.0884,0.497,66.858,233253
600,Reggae,11,0.776,0.559,6,-8.375,0,0.103,0.11,0,0.0671,0.758,122.242,232200
601,Rock,12,0.49,0.833,6,-5.899,1,0.0487,0.0116,0.000504,0.15,0.39,89.981,187347
602,Rock,12,0.455,0.764,2,-5.633,1,0.0327,0.00446,0,0.105,0.359,74.021,260507
603,Rock,12,0.531,0.969,6,-3.578,1,0.0491,0.000108,0.0013,0.121,0.449,130.015,218587
604,Rock,12,0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42E-05,0.162,0.242,124.031,244538
605,Rock,12,0.354,0.942,7,-3.245,1,0.237,0.00039,6.36E-06,0.431,0.242,119.992,207987
606,Rock,12,0.437,0.907,4,-4.284,0,0.245,0.000277,6.00E-06,0.0994,0.477,124.033,172826
607,Rock,12,0.553,0.853,8,-3.668,1,0.0339,0.000684,0,0.126,0.506,122.023,231400
608,Rock,12,0.5,0.899,4,-4.066,1,0.0736,4.84E-05,0.000198,0.0794,0.566,130.06,229107
609,Rock,12,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64E-06,0.138,0.287,120.119,205613
610,Rock,12,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,185587
611,Rock,12,0.459,0.903,5,-4.649,0,0.0673,0.00877,0,0.168,0.364,76.185,223655
612,Rock,12,0.376,0.95,9,-4.067,1,0.0641,0.00021,0,0.0377,0.438,178.018,179160
613,Rock,12,0.547,0.944,4,-3.304,0,0.0507,4.81E-05,0.0451,0.195,0.364,93.966,203274
614,Rock,12,0.447,0.948,1,-3.834,0,0.0456,0.000699,0,0.362,0.414,139.981,185400
615,Rock,12,0.485,0.898,4,-3.75,1,0.0568,0.000776,0.00244,0.642,0.494,99.983,198680
616,Rock,12,0.45,0.872,7,-4.91,1,0.0353,0.0018,1.61E-05,0.0833,0.396,156.059,274615
617,Rock,12,0.626,0.838,2,-3.489,1,0.0349,0.000164,0.0184,0.0432,0.654,124.976,204598
618,Rock,12,0.568,0.844,9,-5.875,1,0.0505,0.000189,0,0.0607,0.766,116.046,207093
619,Rock,12,0.561,0.936,5,-5.409,1,0.0613,0.00185,0,0.102,0.594,103.055,276773
620,Rock,12,0.445,0.966,4,-3.637,0,0.0656,8.66E-06,0.238,0.13,0.486,160.018,225133
621,Rock,12,0.5,0.847,11,-4.222,1,0.0417,0.00125,0,0.0875,0.716,125.964,243493
622,Rock,12,0.603,0.886,5,-3.777,0,0.0837,0.00045,0,0.26,0.395,126.025,229933
623,Rock,12,0.356,0.94,7,-5.582,1,0.0587,0.0012,0.000919,0.0915,0.216,174.92,277173
624,Rock,12,0.362,0.915,5,-3.244,0,0.181,0.000181,0,0.166,0.603,162.226,177048
625,Rock,12,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,216880
626,Rock,12,0.386,0.86,1,-6.757,0,0.0543,0.00146,2.32E-06,0.0643,0.261,97.576,256320
627,Rock,12,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35E-06,0.383,0.232,102.489,291813
628,Rock,12,0.425,0.882,8,-3.71,1,0.0918,0.000673,0,0.28,0.399,144.117,190920
629,Rock,12,0.296,0.912,5,-3.433,1,0.0645,3.45E-05,0.00264,0.389,0.276,171.931,239293
630,Rock,12,0.295,0.679,1,-6.182,1,0.15,0.000551,5.44E-05,0.165,0.381,197.964,280152
631,Rock,12,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,252613
632,Rock,12,0.483,0.941,2,-3.598,0,0.0575,0.000526,3.50E-06,0.31,0.503,156.033,232067
633,Rock,12,0.5,0.817,0,-3.501,1,0.0459,0.00054,0,0.152,0.599,90.01,233129
634,Rock,12,0.423,0.935,7,-3.136,1,0.0811,0.000683,0,0.0948,0.341,160.149,232333
635,Rock,12,0.426,0.934,7,-4.063,0,0.0685,2.97E-05,0.0089,0.113,0.285,160.077,262013
636,Rock,12,0.598,0.872,6,-4.567,0,0.0328,0.0196,0,0.326,0.609,107.009,217425
637,Rock,12,0.499,0.728,7,-6.744,0,0.055,0.0154,0.0982,0.246,0.239,92.449,352375
638,Rock,12,0.615,0.858,0,-3.3,1,0.0396,0.00393,0,0.0789,0.323,97.038,227265
639,Rock,12,0.431,0.914,0,-4.243,0,0.0616,0.000243,0.0096,0.502,0.534,147.108,261560
640,Rock,12,0.457,0.945,1,-4.722,0,0.0746,2.77E-05,0,0.231,0.483,135.946,200411
641,Rock,12,0.57,0.894,10,-5.179,0,0.0448,0.00292,0.000299,0.109,0.288,120.035,336453
642,Rock,12,0.523,0.909,2,-5.176,1,0.0441,0.000459,0.00185,0.381,0.669,120.015,200400
643,Rock,12,0.243,0.865,8,-6.172,1,0.0584,6.42E-06,0.88,0.408,0.327,101.282,351961
644,Rock,12,0.502,0.952,2,-5.527,1,0.0997,0.000272,3.72E-06,0.521,0.351,136.091,204874
645,Rock,12,0.514,0.905,2,-5.315,0,0.0384,2.26E-05,0.654,0.272,0.37,127.028,208736
646,Rock,12,0.387,0.844,1,-4.063,1,0.0486,6.06E-05,0.00833,0.374,0.443,146.988,250612
647,Rock,12,0.413,0.927,4,-4.713,0,0.0423,1.29E-05,0.0074,0.123,0.43,138.089,261112
648,Rock,12,0.259,0.919,8,-4.649,1,0.0717,3.41E-05,0.364,0.339,0.3,162.229,219725
649,Rock,12,0.653,0.879,9,-3.165,1,0.0669,0.002,0.0126,0.0741,0.692,127.92,210987
650,Rock,12,0.431,0.85,6,-4.803,1,0.0643,0.000107,0.000128,0.181,0.585,141.979,268813
651,Soul,13,0.538,0.969,11,-5.626,0,0.0906,0.417,0.00154,0.119,0.928,138.652,165790
652,Soul,13,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62E-05,0.081,0.535,103.621,163756
653,Soul,13,0.805,0.558,0,-5.226,1,0.041,0.164,2.20E-05,0.0546,0.965,114.95,147600
654,Soul,13,0.265,0.824,1,-5.654,0,0.0991,0.0991,0,0.359,0.811,203.206,232600
655,Soul,13,0.815,0.36,10,-15.524,0,0.11,0.47,0.0185,0.0403,0.895,121.462,417093
656,Soul,13,0.611,0.578,1,-14.171,1,0.0676,0.0598,0.0219,0.0983,0.884,100.625,266133
657,Soul,13,0.756,0.397,7,-10.701,0,0.0522,0.57,0.0115,0.0542,0.507,101.985,199396
658,Soul,13,0.729,0.324,8,-13.017,0,0.0393,0.195,0,0.101,0.679,116.855,195267
659,Soul,13,0.805,0.601,0,-9.7,0,0.0579,0.119,0.000129,0.0581,0.746,94.382,238600
660,Soul,13,0.668,0.828,7,-6.517,1,0.0616,0.249,7.21E-06,0.162,0.755,129.285,147267
661,Soul,13,0.65,0.323,0,-8.698,1,0.0283,0.213,0,0.187,0.276,110.962,166973
662,Soul,13,0.867,0.746,7,-7.445,1,0.0475,0.0453,0,0.123,0.933,118.616,327573
663,Soul,13,0.494,0.723,0,-14.49,1,0.0451,0.245,1.16E-05,0.212,0.857,120.872,276037
664,Soul,13,0.212,0.383,10,-10.071,1,0.0347,0.723,0,0.299,0.452,173.79,191160
665,Soul,13,0.657,0.501,1,-13.206,0,0.0647,0.155,8.66E-06,0.0549,0.739,165.9,162947
666,Soul,13,0.539,0.24,3,-16.632,0,0.0426,0.687,5.12E-05,0.133,0.567,80.816,167373
667,Soul,13,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,176333
668,Soul,13,0.634,0.677,2,-7.19,1,0.0448,0.318,0,0.0902,0.939,95.792,179120
669,Soul,13,0.63,0.711,10,-9.34,1,0.0472,0.299,0,0.0813,0.659,96.912,167933
670,Soul,13,0.594,0.38,10,-12.059,0,0.0455,0.273,2.87E-05,0.1,0.446,92.004,279333
671,Soul,13,0.524,0.519,6,-11.903,1,0.043,0.195,0,0.523,0.847,110.121,169800
672,Soul,13,0.696,0.547,5,-5.954,0,0.169,0.792,0,0.155,0.623,73.203,155507
673,Soul,13,0.59,0.659,5,-9.669,1,0.0697,0.104,6.56E-06,0.356,0.965,80.201,141067
674,Soul,13,0.471,0.585,1,-6.105,1,0.0822,0.786,0,0.811,0.655,150.719,169747
675,Soul,13,0.632,0.59,5,-10.206,1,0.0305,0.346,0,0.24,0.953,130.287,172733
676,Soul,13,0.595,0.643,5,-9.275,1,0.0365,0.76,0,0.538,0.73,135.633,158040
677,Soul,13,0.499,0.246,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.468,181667
678,Soul,13,0.613,0.487,7,-8.781,1,0.0935,0.412,1.02E-05,0.286,0.699,143.332,165800
679,Soul,13,0.678,0.544,4,-9.468,0,0.0326,0.668,9.62E-06,0.103,0.963,122.735,171027
680,Soul,13,0.376,0.67,10,-9.273,1,0.0854,0.0727,2.52E-06,0.0718,0.837,185.503,169293
681,Soul,13,0.785,0.776,2,-5.259,1,0.0312,0.729,0,0.181,0.967,121.505,148040
682,Soul,13,0.59,0.737,7,-5.867,1,0.0384,0.404,0,0.108,0.877,132.966,164160
683,Soul,13,0.502,0.333,7,-10.914,1,0.0264,0.699,0,0.222,0.729,96.982,174360
684,Soul,13,0.667,0.599,0,-8.894,1,0.0291,0.245,0,0.107,0.971,127.935,160280
685,Soul,13,0.676,0.245,0,-14.27,1,0.0299,0.677,0,0.319,0.532,86.338,173893
686,Soul,13,0.733,0.624,4,-9.849,1,0.0374,0.623,0,0.407,0.912,114.584,154907
687,Soul,13,0.703,0.724,7,-10.818,1,0.0467,0.73,0,0.518,0.963,131.821,155173
688,Soul,13,0.744,0.568,0,-9.629,1,0.0494,0.186,1.18E-05,0.163,0.687,122.657,178400
689,Soul,13,0.404,0.43,4,-12.327,1,0.224,0.538,0,0.0802,0.641,180.061,148053
690,Soul,13,0.692,0.651,0,-7.466,1,0.0296,0.203,0,0.114,0.966,126.815,165920
691,Soul,13,0.604,0.548,0,-5.607,1,0.0703,0.536,0,0.594,0.577,105.003,178120
692,Soul,13,0.469,0.618,8,-9.904,1,0.131,0.815,0,0.0787,0.588,108.76,188333
693,Soul,13,0.708,0.437,7,-9.669,0,0.0307,0.19,0,0.346,0.436,98.819,173040
694,Soul,13,0.458,0.301,2,-11.959,0,0.0796,0.685,9.39E-05,0.0995,0.178,68.526,360600
695,Soul,13,0.556,0.57,2,-9.472,1,0.0393,0.0118,0.000526,0.198,0.304,126.01,165227
696,Soul,13,0.691,0.581,10,-7.85,1,0.065,0.557,4.62E-05,0.147,0.91,126.615,174440
697,Soul,13,0.559,0.537,10,-6.914,0,0.033,0.257,0,0.124,0.592,89.229,279627
698,Soul,13,0.257,0.338,4,-12.902,1,0.0357,0.736,0,0.252,0.544,207.356,162493
699,Soul,13,0.617,0.879,0,-7.564,0,0.0455,0.127,5.71E-05,0.339,0.746,114.453,247413
700,Soul,13,0.773,0.418,7,-7.645,1,0.0423,0.503,8.55E-05,0.0893,0.715,98.324,163160
